02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-10 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-10 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-11 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-11 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-12 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-12 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-13 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-13 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-14 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-14 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-15 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-15 is completed
02:11:57.957 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-16 is completed, success: 10, failed: 0
02:11:57.957 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-16 is completed
02:11:57.958 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-17 is completed, success: 10, failed: 0
02:11:57.958 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-17 is completed
